timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-07-22T00:03:32Z,1001X21644C2,21644,C2,-1411,70105,70200,2026-07-23T01:22:00,70200,17000,A,40.644257,-3.1823237,10,False,,1
2026-07-22T00:07:55Z,1001X21644C2,21644,C2,-1411,70105,70200,2026-07-23T01:22:00,70200,17000,A,40.644257,-3.1823237,10,False,,1
2026-07-22T00:12:48Z,1001X21644C2,21644,C2,-1411,70105,70200,2026-07-23T01:22:00,70200,17000,A,40.644257,-3.1823237,10,False,,1
2026-07-22T00:17:44Z,1001X21644C2,21644,C2,-1411,70105,70200,2026-07-23T01:22:00,70200,17000,A,40.644257,-3.1823237,10,False,,1
2026-07-22T00:22:57Z,1001X21644C2,21644,C2,-1411,70105,70200,2026-07-23T01:22:00,70200,17000,A,40.644257,-3.1823237,10,False,,1
2026-07-22T00:27:35Z,1001X76811C4a,76811,C4a,3,37001,60100,2026-07-21T06:15:00,19003,37002,E,40.34132,-3.7123663,10,True,1,2
2026-07-22T00:32:55Z,1001X76811C4a,76811,C4a,9,37001,60100,2026-07-22T06:21:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T00:37:36Z,1001X76811C4a,76811,C4a,13,37001,60100,2026-07-22T06:25:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T00:42:42Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T00:47:40Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T00:52:40Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T00:57:45Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T01:03:14Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
2026-07-22T01:07:52Z,1001X76811C4a,76811,C4a,19,37001,60100,2026-07-22T06:31:00,19003,37002,E,40.34132,-3.7123663,10,False,1,2
