timestamp_utc,tripId,codTren,codLinea,retrasoMin,codEstAct,codEstSig,horaLlegadaSigEst,codEstDest,codEstOrig,porAvanc,latitud,longitud,nucleo,accesible,via,nextVia
2026-04-24T00:01:01Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:05:35Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:10:39Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:15:38Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:20:37Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:25:31Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:30:47Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:35:31Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:40:37Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:45:38Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:50:35Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T00:55:32Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:00:56Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:05:32Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:10:36Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:15:35Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:20:38Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
2026-04-24T01:25:32Z,1011V20941C5,20941,C5,0,35606,35607,2026-04-25T01:00:00,35607,35002,S,40.32875,-3.8636916,10,False,2,2
